invoice,custID,prodID,salesDate,amt,qty,discounted
24934,20,103,6/11/07,366,24,0
24934,20,34,6/11/07,174,103,0
24935,18,12,24-02-05,180,11,0
24935,18,55,24-02-05,331,85,0
24936,20,26,6/11/05,349,79,0
24937,18,4,24-02-07,395,187,0
24938,16,72,14-07-08,302,193,0
24939,14,25,9/9/07,284,134,0
24940,14,58,9/9/05,194,48,0
24941,30,75,31-07-07,245,102,0
24941,30,84,31-07-07,159,91,0
24942,14,17,9/9/08,255,112,0
24943,14,47,9/9/09,175,127,0
24943,14,33,9/9/09,234,164,0
24944,30,10,5/7/06,274,76,0
24945,18,99,24-02-09,259,127,0
24946,20,73,6/11/09,104,68,0
24947,5,62,9/9/10,135,43,0
24948,6,12,21-07-07,107,73,0
24949,1,43,20-03-09,102,129,0
24949,1,75,20-03-09,348,32,0
24949,1,28,20-03-09,343,79,0
24950,18,42,5/1/06,215,137,0
24951,9,20,19-01-09,205,111,0
24952,1,59,20-03-06,269,173,0
24952,1,85,20-03-06,112,22,0
24953,9,63,19-01-05,371,84,0
24953,9,81,19-01-05,244,64,0
24954,6,101,21-07-08,192,71,0
24954,6,17,21-07-08,195,60,0
24955,18,59,25-03-10,192,12,0
24956,21,43,14-04-09,161,181,0
24956,21,97,14-04-09,302,82,0
24957,21,64,14-04-08,185,161,0
24957,21,35,14-04-08,208,107,0
24958,3,74,17-10-05,109,197,0
24959,22,54,18-01-07,400,124,0
24960,22,88,18-01-09,287,81,0
24960,22,2,18-01-09,216,101,0
24961,22,71,18-01-08,157,77,0
24962,12,29,10/5/06,355,200,0
24963,39,75,15-02-10,225,89,0
24964,14,98,11/1/08,282,101,0
24964,14,93,11/1/08,152,167,0
24965,3,5,16-12-08,189,20,0
24965,3,28,16-12-08,214,107,0
24965,3,23,16-12-08,288,65,0
24966,28,73,21-07-09,149,16,0
24967,28,72,21-07-08,120,111,0
24968,37,37,22-10-09,106,34,0
24968,37,73,22-10-09,168,34,0
24968,37,56,22-10-09,336,143,0
24969,28,46,21-07-06,303,160,0
24969,28,3,21-07-06,320,88,0
24970,8,28,16-05-06,343,47,0
24970,8,41,16-05-06,367,176,0
24971,8,98,16-05-05,160,71,0
24972,29,66,13-05-05,130,33,0
24973,12,89,3/9/08,316,102,0
24973,12,43,3/9/08,206,186,0
24974,12,31,3/9/09,176,107,0
24975,12,72,3/9/06,253,57,0
24976,30,96,9/8/07,257,143,0
24977,12,2,3/9/05,140,190,0
24978,8,75,16-05-08,327,60,0
24978,8,29,16-05-08,384,149,0
24979,15,20,20-02-06,261,59,0
24980,21,15,19-12-05,192,65,0
24980,21,98,19-12-05,154,140,0
24981,18,61,26-03-10,350,132,0
24982,21,24,18-04-05,189,45,0
24982,21,46,18-04-05,190,68,0
24982,21,82,18-04-05,260,193,0
24982,21,41,18-04-05,182,160,0
24983,28,44,14-08-08,306,50,0
24984,26,68,22-10-10,215,26,0
24985,19,68,23-03-08,343,179,0
24986,19,77,23-03-07,160,52,0
24986,19,50,23-03-07,198,153,0
24987,19,25,23-03-05,266,175,0
24988,14,67,9/7/07,170,37,0
24988,14,4,9/7/07,102,15,0
24989,38,75,22-12-05,186,147,0
24990,39,85,11/7/10,275,163,0
24990,39,60,11/7/10,341,36,0
24991,23,4,25-06-09,169,49,0
24992,34,72,18-01-09,239,31,0
24993,10,42,1/9/07,225,84,0
24994,14,98,9/7/09,212,29,0
24994,14,31,9/7/09,220,56,0
24995,25,50,20-08-06,397,14,0
24996,13,24,20-03-10,383,31,0
24997,25,89,20-08-05,210,45,0
24998,34,50,18-01-06,307,199,0
24998,34,64,18-01-06,341,14,0
24998,34,77,18-01-06,234,27,0
24998,34,58,18-01-06,142,119,0
24999,34,35,18-01-07,219,30,0
24999,34,50,18-01-07,185,135,0
25000,23,33,25-06-05,229,108,0
25001,34,70,18-01-05,220,30,0
25002,21,29,16-05-06,134,189,0
25003,21,46,16-05-05,265,101,0
25004,40,19,26-04-08,208,147,0
25004,40,31,26-04-08,168,36,0
25004,40,44,26-04-08,363,180,0
25005,40,45,26-04-07,132,165,0
25005,40,86,26-04-07,366,67,0
25005,40,56,26-04-07,281,79,0
25006,4,66,25-04-08,321,20,0
25007,1,101,23-09-10,365,63,0
25007,1,33,23-09-10,262,121,0
25007,1,90,23-09-10,205,33,0
25008,21,95,16-05-09,374,132,0
25008,21,102,16-05-09,310,61,0
25009,4,22,3/1/08,106,32,0
25009,4,5,3/1/08,327,74,0
25009,4,21,3/1/08,147,106,0
25009,4,53,3/1/08,207,85,0
25009,4,97,3/1/08,344,151,0
25010,4,63,3/1/09,273,50,0
25011,24,105,21-06-06,288,93,0
25012,6,38,14-04-08,346,163,0
25012,6,30,14-04-08,149,194,0
25013,24,71,21-06-08,296,111,0
25014,35,104,14-04-10,384,93,0
25014,35,91,14-04-10,202,34,0
25014,35,17,14-04-10,293,42,0
25015,4,4,3/1/06,145,16,0
25016,4,76,3/1/07,336,153,0
25017,10,21,4/12/06,214,174,0
25018,14,31,2/4/06,124,92,0
25019,14,101,2/4/07,148,115,0
25019,14,37,2/4/07,262,29,0
25020,40,73,30-10-10,309,191,0
25021,4,88,11/9/06,176,95,0
25022,27,7,15-02-08,394,140,0
25022,27,100,15-02-08,245,116,0
25022,27,31,15-02-08,260,172,0
25023,35,95,12/12/07,193,125,0
25024,40,87,23-05-10,151,100,0
25025,35,38,12/12/05,331,193,0
25026,18,97,1/5/09,283,46,0
25027,21,92,1/5/08,240,74,0
25028,21,91,1/5/09,141,78,0
25028,21,48,1/5/09,230,148,0
25029,21,9,1/5/06,108,151,0
25030,21,26,1/5/07,234,71,0
25031,21,52,1/5/05,310,21,0
25032,35,35,12/12/09,216,146,0
25032,35,65,12/12/09,370,99,0
25032,35,105,12/12/09,365,21,0
25033,19,3,6/3/05,114,135,0
25034,38,50,25-04-09,394,11,0
25035,38,27,25-04-08,139,132,0
25036,20,54,5/2/10,391,44,0
25037,38,59,25-04-05,334,112,0
25038,10,90,13-01-09,147,52,0
25038,10,9,13-01-09,249,81,0
25039,10,105,15-06-10,395,141,0
25039,10,60,15-06-10,255,196,0
25040,35,83,17-01-06,167,191,0
25041,31,85,22-09-06,211,119,0
25041,31,13,22-09-06,194,12,0
25042,31,21,22-09-07,147,169,0
25043,27,40,23-11-07,268,146,0
25044,31,63,22-09-05,376,64,0
25044,31,45,22-09-05,318,32,0
25045,27,2,23-11-09,168,84,0
25046,32,85,8/8/10,171,25,0
25047,27,26,8/4/08,183,124,0
25048,35,8,17-01-05,295,105,0
25048,35,25,17-01-05,208,115,0
25049,6,63,3/4/10,320,21,0
25050,5,68,9/5/10,368,56,0
25051,25,75,18-07-06,324,68,0
25052,35,8,17-10-05,157,93,0
25053,35,7,17-10-06,303,191,0
25054,39,2,28-11-06,119,43,0
25054,39,87,28-11-06,316,105,0
25055,14,72,13-07-07,252,143,0
25055,14,58,13-07-07,194,198,0
25056,14,69,13-07-06,387,172,0
25056,14,97,13-07-06,189,61,0
25057,14,56,13-07-09,352,42,0
25057,14,60,13-07-09,123,174,0
25057,14,67,13-07-09,142,159,0
25058,2,68,6/7/05,366,165,0
25058,2,105,6/7/05,277,140,0
25059,24,41,9/3/07,303,163,0
25059,24,99,9/3/07,356,60,0
25059,24,28,9/3/07,376,60,0
25060,25,40,16-06-05,132,28,0
25060,25,58,16-06-05,151,38,0
25061,31,79,5/9/07,324,160,0
25061,31,38,5/9/07,172,152,0
25061,31,69,5/9/07,336,96,0
25062,25,77,16-06-09,249,163,0
25063,24,28,9/3/08,176,87,0
25064,35,83,28-02-10,201,178,0
25064,35,69,28-02-10,265,114,0
25065,20,70,27-04-08,120,192,0
25066,26,96,10/7/07,100,80,0
25067,20,5,29-04-06,289,128,0
25068,20,58,29-04-07,174,32,0
25068,20,9,29-04-07,375,66,0
25068,20,17,29-04-07,271,83,0
25069,20,75,29-04-08,185,179,0
25069,20,7,29-04-08,105,12,0
25069,20,5,29-04-08,151,43,0
25069,20,78,29-04-08,206,71,0
25070,20,78,29-04-09,361,173,0
25070,20,71,29-04-09,207,161,0
25071,1,36,4/8/09,221,105,0
25072,6,101,24-12-09,182,99,0
25073,6,11,24-12-08,190,147,0
25073,6,5,24-12-08,248,24,0
25073,6,89,24-12-08,386,103,0
25074,22,26,23-12-07,302,17,0
25075,26,60,9/4/09,267,48,0
25075,26,43,9/4/09,281,33,0
25076,22,88,23-12-05,147,153,0
25077,8,7,4/8/10,141,187,0
25077,8,71,4/8/10,145,63,0
25078,26,82,9/4/05,220,66,0
25078,26,94,9/4/05,145,127,0
25079,26,90,9/4/07,264,150,0
25080,6,62,24-12-07,171,106,0
25081,6,56,24-12-06,256,172,0
25082,39,49,1/8/10,308,141,0
25083,1,27,17-01-08,320,189,0
25084,1,23,17-01-09,209,141,0
25084,1,65,17-01-09,139,136,0
25085,31,55,2/8/08,127,166,0
25085,31,76,2/8/08,132,161,0
25086,5,78,16-04-08,306,162,0
25086,5,60,16-04-08,148,193,0
25086,5,91,16-04-08,173,196,0
25087,36,57,24-05-10,384,35,0
25087,36,49,24-05-10,274,75,0
25088,31,96,10/9/10,329,132,0
25089,3,70,31-07-10,130,44,0
25090,31,83,2/8/07,399,35,0
25091,31,1,2/8/05,305,172,0
25092,37,40,20-02-10,234,184,0
25093,38,69,20-03-10,274,38,0
25094,25,35,23-07-07,285,39,0
25094,25,56,23-07-07,216,157,0
25094,25,15,23-07-07,371,44,0
25095,36,21,1/9/06,256,50,0
25096,36,4,1/9/07,377,123,0
25097,27,3,21-02-08,233,195,0
25097,27,42,21-02-08,345,59,0
25098,24,57,21-02-06,352,151,0
25099,1,99,4/8/07,357,53,0
25100,27,32,21-02-05,152,178,0
25101,24,23,21-02-05,201,19,0
25102,25,69,23-07-09,124,183,0
25102,25,97,23-07-09,108,21,0
25103,31,52,15-11-05,398,41,0
25103,31,95,15-11-05,111,73,0
25103,31,96,15-11-05,168,191,0
25104,4,56,3/5/05,285,131,0
25104,4,58,3/5/05,213,127,0
25105,31,87,15-11-07,336,77,0
25105,31,67,15-11-07,296,34,0
25106,31,16,15-11-06,369,135,0
25107,39,67,13-04-07,250,158,0
25107,39,64,13-04-07,229,38,0
25107,39,44,13-04-07,229,176,0
25108,39,25,13-04-06,119,40,0
25109,31,9,15-11-09,292,119,0
25109,31,28,15-11-09,350,23,0
25110,10,89,23-06-10,174,145,0
25111,6,99,28-02-06,126,112,0
25112,38,4,10/4/05,154,158,0
25113,13,48,23-04-06,206,30,0
25114,17,32,23-06-10,329,161,0
25114,17,65,23-06-10,220,30,0
25115,25,40,23-12-06,220,134,0
25116,25,49,23-12-07,190,12,0
25116,25,84,23-12-07,363,64,0
25117,20,7,9/8/09,277,117,0
25117,20,18,9/8/09,103,73,0
25117,20,24,9/8/09,366,116,0
25118,20,9,9/8/06,362,176,0
25118,20,81,9/8/06,266,68,0
25119,20,104,9/8/07,234,107,0
25120,25,99,23-12-08,188,96,0
25121,20,33,9/8/05,328,144,0
25122,9,32,29-10-06,366,59,0
25123,1,32,20-04-10,313,130,0
25123,1,22,20-04-10,193,73,0
25123,1,50,20-04-10,312,64,0
25124,9,76,29-10-09,274,132,0
25125,40,45,20-02-08,155,141,0
25126,8,84,3/6/10,160,40,0
25126,8,29,3/6/10,167,196,0
25127,23,16,7/8/09,207,174,0
25128,23,69,7/8/08,301,147,0
25128,23,92,7/8/08,334,161,0
25129,23,56,7/8/05,360,165,0
25129,23,46,7/8/05,284,161,0
25130,29,20,20-05-10,398,120,0
25130,29,41,20-05-10,394,142,0
25130,29,30,20-05-10,116,102,0
25131,23,50,7/8/06,257,149,0
25131,23,68,7/8/06,262,141,0
25132,12,87,17-03-10,396,89,0
25132,12,7,17-03-10,227,178,0
25132,12,61,17-03-10,194,193,0
25133,21,54,26-02-10,392,59,0
25134,13,92,24-09-06,184,133,0
25134,13,25,24-09-06,178,166,0
25135,13,99,24-09-07,313,107,0
25136,13,36,16-02-09,390,93,0
25136,13,18,16-02-09,394,68,0
25137,25,53,17-09-07,150,182,0
25138,8,56,20-12-06,319,87,0
25138,8,71,20-12-06,136,120,0
25138,8,63,20-12-06,347,67,0
25139,13,8,24-09-08,102,26,0
25140,20,57,24-05-10,232,124,0
25140,20,69,24-05-10,150,74,0
25141,26,15,22-11-09,229,71,0
25141,26,7,22-11-09,257,56,0
25141,26,92,22-11-09,113,139,0
25142,32,91,30-01-10,108,143,0
25143,26,30,22-11-05,329,120,0
25144,6,67,8/2/09,232,118,0
25144,6,17,8/2/09,259,171,0
25145,8,55,11/8/08,113,138,0
25145,8,73,11/8/08,197,81,0
25146,8,76,11/8/09,359,185,0
25146,8,13,11/8/09,152,31,0
25146,8,4,11/8/09,357,26,0
25147,27,27,25-03-07,206,153,0
25147,27,98,25-03-07,229,185,0
25148,11,43,14-09-10,343,120,0
25149,8,97,11/8/06,173,167,0
25150,8,61,11/8/07,246,152,0
25151,6,34,8/2/07,143,168,0
25152,7,59,18-02-08,228,132,0
25152,7,28,18-02-08,204,111,0
25153,7,61,18-02-09,372,13,0
25153,7,46,18-02-09,385,186,0
25153,7,102,18-02-09,104,29,0
25154,15,33,13-04-07,377,195,0
25155,20,11,11/7/05,349,167,0
25155,20,46,11/7/05,150,83,0
25156,20,62,11/7/06,273,62,0
25157,29,95,5/7/10,389,28,0
25157,29,13,5/7/10,313,83,0
25158,3,69,26-06-06,248,173,0
25159,3,104,26-06-05,190,199,0
25160,15,5,13-04-05,395,25,0
25161,39,46,12/9/09,194,13,0
25161,39,84,12/9/09,329,65,0
25162,39,50,12/9/06,300,74,0
25162,39,99,12/9/06,266,174,0
25163,17,35,30-05-07,169,55,0
25164,3,96,26-06-08,202,95,0
25164,3,32,26-06-08,288,200,0
25165,28,91,28-11-07,262,15,0
25165,28,76,28-11-07,268,24,0
25166,28,26,28-11-06,239,164,0
25166,28,84,28-11-06,105,156,0
25166,28,52,28-11-06,197,112,0
25167,25,33,28-03-08,121,92,0
25167,25,48,28-03-08,291,62,0
25168,25,98,28-03-07,261,96,0
25169,25,81,28-03-06,374,60,0
25170,37,59,24-11-09,126,85,0
25171,28,78,22-09-10,361,129,0
25172,1,3,17-05-05,251,177,0
25172,1,5,17-05-05,109,101,0
25173,1,46,17-05-06,237,157,0
25173,1,91,17-05-06,245,25,0
25173,1,43,17-05-06,207,185,0
25174,1,84,17-05-07,138,26,0
25175,14,88,25-04-10,151,13,0
25176,11,37,17-06-06,296,29,0
25177,11,104,17-06-09,135,28,0
25178,11,68,17-06-08,343,61,0
25178,11,96,17-06-08,288,32,0
25178,11,83,17-06-08,388,128,0
25178,11,6,17-06-08,396,86,0
25179,33,27,5/6/08,107,197,0
25180,1,78,17-05-09,160,183,0
25181,4,66,2/3/05,317,65,0
25182,17,55,12/11/09,348,164,0
25183,17,93,12/11/06,387,110,0
25183,17,22,12/11/06,334,167,0
25184,17,87,12/11/07,101,174,0
25185,7,95,4/5/09,136,63,0
25186,29,90,4/12/07,328,69,0
25187,34,45,16-11-07,321,70,0
25188,30,97,15-10-09,142,157,0
25189,30,29,15-10-08,366,79,0
25190,30,18,15-10-05,362,151,0
25191,16,103,18-01-08,135,165,0
25191,16,48,18-01-08,171,80,0
25192,14,22,5/1/07,253,34,0
25192,14,30,5/1/07,333,186,0
25193,14,98,5/1/05,307,49,0
25194,32,92,25-04-07,284,105,0
25194,32,76,25-04-07,327,143,0
25195,29,46,10/5/10,364,34,0
25196,34,91,16-11-06,307,104,0
25196,34,92,16-11-06,182,163,0
25196,34,13,16-11-06,264,105,0
25197,23,41,20-06-05,160,113,0
25197,23,50,20-06-05,350,27,0
25198,9,26,7/7/05,238,162,0
25199,4,69,1/4/05,262,92,0
25200,4,23,1/4/07,224,169,0
25200,4,39,1/4/07,327,23,0
25200,4,53,1/4/07,336,79,0
25200,4,36,1/4/07,183,27,0
25201,4,16,1/4/09,233,79,0
25202,4,53,1/4/08,206,180,0
25202,4,22,1/4/08,286,57,0
25203,34,19,6/5/06,397,69,0
25204,12,81,6/11/05,122,104,0
25204,12,41,6/11/05,309,94,0
25205,37,20,9/3/07,147,135,0
25206,37,40,9/3/06,275,104,0
25206,37,72,9/3/06,393,98,0
25206,37,45,9/3/06,319,147,0
25207,4,82,17-04-07,377,59,0
25208,39,17,27-07-10,362,82,0
25209,22,62,7/6/05,292,91,0
25210,22,104,7/6/06,145,165,0
25211,27,50,7/8/10,172,39,0
25211,27,34,7/8/10,145,63,0
25211,27,89,7/8/10,382,162,0
25212,24,70,27-04-10,239,67,0
25212,24,101,27-04-10,333,200,0
25213,22,75,7/6/08,145,192,0
25214,22,56,7/6/09,197,161,0
25215,37,32,4/8/07,357,79,0
25215,37,89,4/8/07,351,91,0
25215,37,83,4/8/07,344,167,0
25216,28,22,9/4/07,316,101,0
25216,28,50,9/4/07,201,36,0
25217,1,94,7/11/06,391,131,0
25218,28,59,9/4/08,322,45,0
25219,37,32,4/8/09,357,108,0
25219,37,93,4/8/09,256,102,0
25220,37,38,4/8/08,131,192,0
25220,37,93,4/8/08,283,137,0
25220,37,73,4/8/08,140,31,0
25221,4,37,2/10/09,306,18,0
25221,4,38,2/10/09,168,198,0
25222,4,7,2/10/08,215,127,0
25223,12,8,2/4/08,210,197,0
25224,28,15,12/9/10,124,92,0
25224,28,85,12/9/10,250,25,0
25225,27,6,29-07-06,355,60,0
25225,27,27,29-07-06,102,75,0
25226,27,28,29-07-07,127,71,0
25226,27,45,29-07-07,299,136,0
25227,38,46,2/6/06,134,121,0
25228,9,43,8/8/09,323,13,0
25228,9,13,8/8/09,360,59,0
25229,9,60,8/8/08,355,144,0
25230,9,48,8/8/07,254,120,0
25230,9,3,8/8/07,157,178,0
25231,15,28,3/12/07,342,133,0
25232,29,38,26-01-05,268,172,0
25232,29,68,26-01-05,369,199,0
25232,29,55,26-01-05,304,199,0
25232,29,59,26-01-05,136,175,0
25232,29,56,26-01-05,325,158,0
25233,38,105,2/6/09,205,42,0
25233,38,84,2/6/09,398,188,0
25234,27,51,29-07-08,123,83,0
25234,27,45,29-07-08,244,153,0
25235,27,42,29-07-09,183,87,0
25236,15,16,3/12/06,199,183,0
25236,15,101,3/12/06,103,55,0
25236,15,21,3/12/06,162,172,0
25237,17,66,11/8/10,118,106,0
25237,17,42,11/8/10,125,144,0
25237,17,80,11/8/10,396,36,0
25238,4,58,26-09-05,223,152,0
25239,6,95,10/12/06,365,125,0
25239,6,21,10/12/06,196,148,0
25240,6,10,10/12/07,148,61,0
25241,3,57,26-01-06,296,156,0
25242,16,6,7/4/09,133,136,0
25243,16,20,7/4/08,182,37,0
25244,37,32,20-09-08,312,10,0
25245,37,66,20-09-09,316,65,0
25245,37,33,20-09-09,249,99,0
25246,20,10,26-04-10,236,21,0
25247,16,23,15-10-10,164,118,0
25247,16,87,15-10-10,345,20,0
25248,30,73,13-07-07,369,45,0
25249,13,57,21-12-05,356,84,0
25249,13,76,21-12-05,193,31,0
25249,13,19,21-12-05,234,72,0
25249,13,72,21-12-05,380,65,0
25249,13,70,21-12-05,376,131,0
25249,13,84,21-12-05,126,159,0
25250,37,44,20-09-06,315,37,0
25250,37,25,20-09-06,179,81,0
25250,37,91,20-09-06,315,55,0
25251,37,84,20-09-07,344,143,0
25252,16,65,7/4/06,222,48,0
25253,14,83,4/10/09,355,143,0
25253,14,36,4/10/09,339,66,0
25254,27,36,21-09-10,200,51,0
25254,27,81,21-09-10,339,50,0
25255,18,11,17-08-10,270,17,0
25256,7,12,5/4/10,212,91,0
25256,7,64,5/4/10,337,169,0
25257,13,30,30-01-07,324,128,0
25257,13,76,30-01-07,239,130,0
25258,13,92,30-01-05,138,74,0
25258,13,59,30-01-05,108,104,0
25258,13,16,30-01-05,248,55,0
25259,14,12,4/10/05,133,125,0
25260,4,49,3/2/10,134,91,0
25260,4,102,3/2/10,381,125,0
25260,4,48,3/2/10,171,99,0
25261,14,89,4/10/06,316,111,0
25261,14,94,4/10/06,115,42,0
25261,14,21,4/10/06,288,92,0
25262,33,13,10/6/10,319,145,0
25263,37,90,14-04-05,211,15,0
25263,37,86,14-04-05,104,100,0
25264,13,60,20-10-09,301,89,0
25265,19,20,15-04-05,166,34,0
25265,19,2,15-04-05,171,26,0
25265,19,45,15-04-05,167,143,0
25266,19,42,15-04-07,196,34,0
25266,19,49,15-04-07,284,137,0
25267,30,19,8/4/09,393,82,0
25267,30,26,8/4/09,100,12,0
25267,30,93,8/4/09,311,133,0
25268,23,99,13-01-05,148,173,0
25269,13,54,20-10-07,197,21,0
25270,23,101,13-01-09,370,114,0
25270,23,45,13-01-09,148,77,0
25271,30,40,8/4/06,379,97,0
25271,30,24,8/4/06,214,158,0
25272,19,93,15-04-08,397,184,0
25273,30,25,8/4/05,119,37,0
25273,30,61,8/4/05,181,160,0
25273,30,85,8/4/05,150,188,0
25274,16,64,3/5/10,221,90,0
25275,24,73,1/3/09,265,124,0
25275,24,56,1/3/09,308,109,0
25276,13,101,20-10-05,314,25,0
25277,38,96,29-04-05,146,124,0
25278,38,88,29-04-07,390,19,0
25279,34,14,15-01-08,325,129,0
25280,38,93,29-04-09,345,148,0
25280,38,48,29-04-09,201,84,0
25280,38,79,29-04-09,383,95,0
25281,38,102,29-04-08,145,115,0
25281,38,100,29-04-08,250,189,0
25282,25,62,26-01-07,233,198,0
25283,24,47,1/3/06,178,128,0
25284,25,7,26-01-05,323,42,0
25284,25,33,26-01-05,182,89,0
25284,25,26,26-01-05,240,23,0
25284,25,41,26-01-05,237,193,0
25284,25,83,26-01-05,130,101,0
25285,14,20,22-11-05,354,11,0
25285,14,75,22-11-05,372,40,0
25286,1,38,15-04-05,305,119,0
25286,1,43,15-04-05,159,24,0
25286,1,84,15-04-05,179,66,0
25287,1,45,15-04-07,259,139,0
25287,1,75,15-04-07,268,102,0
25288,1,94,15-04-06,332,95,0
25289,1,20,15-04-09,160,195,0
25290,1,72,15-04-08,126,120,0
25290,1,3,15-04-08,247,116,0
25290,1,66,15-04-08,379,23,0
25290,1,74,15-04-08,202,190,0
25291,8,25,19-03-06,355,93,0
25291,8,72,19-03-06,346,72,0
25292,14,40,22-11-08,394,178,0
25292,14,57,22-11-08,149,86,0
25292,14,12,22-11-08,340,145,0
25292,14,13,22-11-08,393,107,0
25293,12,36,17-08-08,189,129,0
25293,12,1,17-08-08,183,64,0
25294,12,77,17-08-09,190,82,0
25294,12,22,17-08-09,319,63,0
25294,12,35,17-08-09,109,45,0
25294,12,67,17-08-09,164,75,0
25295,3,102,6/9/07,193,123,0
25296,12,31,17-08-06,378,177,0
25296,12,94,17-08-06,221,30,0
25297,12,46,17-08-07,270,38,0
25297,12,86,17-08-07,255,197,0
25297,12,12,17-08-07,206,173,0
25297,12,55,17-08-07,356,99,0
25298,37,74,14-04-09,244,120,0
25298,37,72,14-04-09,331,128,0
25299,23,36,19-05-07,224,20,0
25300,23,24,19-05-05,171,103,0
25300,23,40,19-05-05,290,185,0
25301,33,92,28-04-07,229,189,0
25302,33,37,28-04-06,382,155,0
25302,33,77,28-04-06,352,196,0
25302,33,14,28-04-06,304,70,0
25302,33,2,28-04-06,286,70,0
25303,5,16,2/9/10,290,157,0
25303,5,89,2/9/10,132,102,0
25303,5,66,2/9/10,283,153,0
25304,23,64,19-05-09,111,124,0
25304,23,67,19-05-09,369,13,0
25305,30,63,16-09-08,254,77,0
25305,30,51,16-09-08,230,48,0
25305,30,5,16-09-08,280,165,0
25306,35,52,15-10-10,345,123,0
25307,30,54,16-09-09,176,146,0
25308,5,16,11/3/05,134,14,0
25308,5,65,11/3/05,374,19,0
25308,5,15,11/3/05,357,115,0
25309,23,37,10/4/09,194,48,0
25309,23,3,10/4/09,111,154,0
25309,23,67,10/4/09,377,186,0
25310,23,15,10/4/08,188,47,0
25311,23,31,10/4/05,334,125,0
25311,23,85,10/4/05,229,34,0
25312,35,24,28-01-05,164,26,0
25313,1,46,16-10-05,261,165,0
25313,1,44,16-10-05,275,100,0
25314,21,13,12/3/10,184,162,0
25315,25,11,26-05-07,124,35,0
25316,24,79,1/7/06,169,137,0
25316,24,6,1/7/06,377,171,0
25317,25,31,26-05-05,291,130,0
25318,6,44,31-07-10,380,107,0
25319,11,45,5/10/10,284,23,0
25320,11,4,20-08-10,191,105,0
25321,25,96,26-05-09,210,163,0
25322,24,52,1/7/08,160,155,0
25322,24,95,1/7/08,337,126,0
25323,13,61,1/2/07,230,67,0
25323,13,71,1/2/07,323,73,0
25324,13,8,1/2/05,303,110,0
25324,13,73,1/2/05,271,128,0
25325,21,99,11/7/06,345,197,0
25326,5,8,7/1/08,364,57,0
25327,15,88,4/8/07,268,76,0
25328,5,56,7/1/06,376,96,0
25329,15,10,4/8/05,217,149,0
25330,30,63,13-07-09,377,175,0
25331,13,67,1/2/08,204,20,0
25332,27,79,4/11/08,180,90,0
25333,5,81,1/6/05,110,109,0
25334,5,49,1/6/06,132,43,0
25334,5,46,1/6/06,207,164,0
25334,5,29,1/6/06,368,181,0
25335,12,34,27-09-09,160,87,0
25335,12,57,27-09-09,207,123,0
25335,12,59,27-09-09,278,18,0
25336,5,75,1/6/08,141,197,0
25337,27,24,4/11/05,328,175,0
25337,27,59,4/11/05,201,64,0
25338,7,91,16-07-06,156,101,0
25339,1,46,13-11-06,343,159,0
25339,1,23,13-11-06,143,144,0
25340,9,46,7/10/07,187,126,0
25341,7,42,16-07-08,171,192,0
25342,40,103,16-10-08,139,103,0
25342,40,102,16-10-08,180,122,0
25342,40,73,16-10-08,266,107,0
25343,11,60,16-09-06,113,50,0
25343,11,17,16-09-06,221,193,0
25343,11,45,16-09-06,228,90,0
25343,11,67,16-09-06,128,171,0
25344,1,2,17-02-10,128,198,0
25345,36,12,14-02-05,266,164,0
25346,36,25,14-02-07,399,111,0
25347,36,84,14-02-06,349,30,0
25348,28,70,12/6/05,338,26,0
25349,30,100,28-07-07,157,54,0
25349,30,74,28-07-07,362,54,0
25349,30,62,28-07-07,317,88,0
25349,30,81,28-07-07,161,71,0
25350,30,46,28-07-06,188,86,0
25350,30,95,28-07-06,269,94,0
25351,30,103,28-07-09,174,164,0
25351,30,81,28-07-09,372,103,0
25352,28,51,12/6/09,120,37,0
25352,28,14,12/6/09,246,33,0
25353,1,101,13-11-09,390,75,0
25354,28,71,29-10-06,333,168,0
25355,36,102,14-02-09,260,104,0
25355,36,91,14-02-09,260,98,0
25356,20,36,16-09-07,128,101,0
25357,28,66,21-08-10,128,92,0
25357,28,11,21-08-10,161,197,0
25358,21,40,6/6/05,277,23,0
25358,21,28,6/6/05,379,30,0
25359,21,6,6/6/06,343,186,0
25359,21,56,6/6/06,179,146,0
25359,21,12,6/6/06,318,95,0
25359,21,2,6/6/06,380,60,0
25360,21,82,6/6/07,171,16,0
25361,33,41,9/12/05,327,130,0
25362,2,21,31-05-06,355,149,0
25363,21,84,6/6/08,371,18,0
25364,21,91,6/6/09,354,142,0
25364,21,57,6/6/09,302,41,0
25365,7,98,18-01-10,288,183,0
25366,13,6,8/4/10,125,111,0
25367,40,28,16-09-07,343,60,0
25367,40,60,16-09-07,305,163,0
25368,40,28,16-09-05,178,36,0
25369,4,11,19-12-06,317,40,0
25369,4,101,19-12-06,108,103,0
25370,28,79,30-05-07,118,155,0
25371,33,48,9/12/09,227,131,0
25372,16,55,26-06-07,355,11,0
25372,16,105,26-06-07,307,47,0
25373,39,91,29-12-07,393,16,0
25373,39,80,29-12-07,400,184,0
25373,39,52,29-12-07,314,97,0
25374,39,26,29-12-06,267,32,0
25374,39,59,29-12-06,112,73,0
25375,39,53,29-12-09,299,93,0
25376,39,69,29-12-08,207,102,0
25376,39,100,29-12-08,373,89,0
25377,19,72,18-05-09,365,25,0
25377,19,9,18-05-09,182,16,0
25378,19,56,18-05-06,219,187,0
