InvoiceID;CustID;SalesDate;ProdID;Amt;Qty;ShippingMethod;ShippingCost;PaymentMethod;OrderMethod;OrderDate;discounted;Sales By
31542;15;06/02/09;101;394;155;;;;;;0;TPC-W
31543;20;14/11/09;25;372;109;;;;;;0;TPC-W
31544;13;24/03/05;96;252;178;;;;;;0;TPC-W
31544;13;24/03/05;56;250;130;;;;;;0;TPC-W
31545;4;22/02/06;5;221;19;;;;;;0;TPC-W
31545;4;22/02/06;74;123;65;;;;;;0;TPC-W
31546;4;22/02/07;16;178;60;;;;;;0;TPC-W
31546;4;22/02/07;33;239;185;;;;;;0;TPC-W
31546;4;22/02/07;80;338;80;;;;;;0;TPC-W
31546;4;22/02/07;84;124;192;;;;;;0;TPC-W
31547;4;22/02/05;18;174;111;;;;;;0;TPC-W
31547;4;22/02/05;30;161;132;;;;;;0;TPC-W
31547;4;22/02/05;97;342;39;;;;;;0;TPC-W
31548;10;23/01/10;1;176;117;;;;;;0;TPC-W
31548;10;23/01/10;76;341;156;;;;;;0;TPC-W
31548;10;23/01/10;82;245;60;;;;;;0;TPC-W
31549;16;02/01/08;26;360;148;;;;;;0;TPC-W
31550;4;22/02/08;92;127;124;;;;;;0;TPC-W
31551;4;22/02/09;63;215;191;;;;;;0;TPC-W
31551;4;22/02/09;27;203;72;;;;;;0;TPC-W
31552;18;03/03/06;5;141;174;;;;;;0;TPC-W
31552;18;03/03/06;91;201;41;;;;;;0;TPC-W
31553;39;14/06/05;26;356;125;;;;;;0;TPC-W
31554;2;11/09/08;35;190;122;;;;;;0;TPC-W
31554;2;11/09/08;91;281;22;;;;;;0;TPC-W
31554;2;11/09/08;87;313;178;;;;;;0;TPC-W
31555;18;03/03/05;47;237;74;;;;;;0;TPC-W
31555;18;03/03/05;39;102;190;;;;;;0;TPC-W
31556;39;14/06/08;63;354;172;;;;;;0;TPC-W
31556;39;14/06/08;96;205;138;;;;;;0;TPC-W
31556;39;14/06/08;29;227;156;;;;;;0;TPC-W
31557;18;03/03/08;20;185;89;;;;;;0;TPC-W
31557;18;03/03/08;16;234;94;;;;;;0;TPC-W
31557;18;03/03/08;12;340;20;;;;;;0;TPC-W
31558;18;03/03/09;57;317;176;;;;;;0;TPC-W
31558;18;03/03/09;96;133;36;;;;;;0;TPC-W
31558;18;03/03/09;12;251;165;;;;;;0;TPC-W
31559;18;25/04/07;35;393;87;;;;;;0;TPC-W
31560;18;25/04/06;18;144;150;;;;;;0;TPC-W
31561;18;25/04/05;28;395;200;;;;;;0;TPC-W
31561;18;25/04/05;4;300;131;;;;;;0;TPC-W
31562;27;21/12/09;30;396;172;;;;;;0;TPC-W
31563;23;15/10/05;62;352;22;;;;;;0;TPC-W
31563;23;15/10/05;33;168;123;;;;;;0;TPC-W
31564;9;20/09/10;105;322;169;;;;;;0;TPC-W
31565;23;15/10/06;48;142;68;;;;;;0;TPC-W
31565;23;15/10/06;85;171;36;;;;;;0;TPC-W
31566;23;15/10/09;94;259;55;;;;;;0;TPC-W
31567;23;15/10/08;77;314;171;;;;;;0;TPC-W
31568;27;21/12/06;74;199;82;;;;;;0;TPC-W
31568;27;21/12/06;13;187;196;;;;;;0;TPC-W
31569;27;21/12/07;12;252;177;;;;;;0;TPC-W
31570;27;21/12/05;64;240;143;;;;;;0;TPC-W
31571;16;07/02/07;23;400;96;;;;;;0;TPC-W
31571;16;07/02/07;15;147;108;;;;;;0;TPC-W
31571;16;07/02/07;86;307;170;;;;;;0;TPC-W
31572;7;09/11/10;28;298;134;;;;;;0;TPC-W
31572;7;09/11/10;32;190;112;;;;;;0;TPC-W
31572;7;09/11/10;8;220;54;;;;;;0;TPC-W
31573;37;03/04/08;32;189;152;;;;;;0;TPC-W
31574;37;03/04/09;70;384;43;;;;;;0;TPC-W
31575;37;03/04/05;73;307;135;;;;;;0;TPC-W
31575;37;03/04/05;65;325;88;;;;;;0;TPC-W
31575;37;03/04/05;42;104;91;;;;;;0;TPC-W
31575;37;03/04/05;8;132;62;;;;;;0;TPC-W
31576;16;07/02/09;25;235;146;;;;;;0;TPC-W
31576;16;07/02/09;83;195;46;;;;;;0;TPC-W
31577;16;07/02/08;70;391;167;;;;;;0;TPC-W
31578;3;22/03/07;9;177;170;;;;;;0;TPC-W
31578;3;22/03/07;21;214;35;;;;;;0;TPC-W
31578;3;22/03/07;50;391;183;;;;;;0;TPC-W
31578;3;22/03/07;84;114;27;;;;;;0;TPC-W
31579;27;20/03/09;55;314;44;;;;;;0;TPC-W
31579;27;20/03/09;20;160;100;;;;;;0;TPC-W
31579;27;20/03/09;62;337;109;;;;;;0;TPC-W
31580;27;20/03/08;54;209;169;;;;;;0;TPC-W
31580;27;20/03/08;69;157;192;;;;;;0;TPC-W
31581;31;17/12/08;101;348;143;;;;;;0;TPC-W
31581;31;17/12/08;58;270;113;;;;;;0;TPC-W
31582;27;20/03/05;67;370;154;;;;;;0;TPC-W
31583;31;17/12/07;34;157;140;;;;;;0;TPC-W
31584;27;20/03/07;24;206;167;;;;;;0;TPC-W
31585;22;14/04/07;97;257;122;;;;;;0;TPC-W
31586;3;22/03/09;93;194;74;;;;;;0;TPC-W
31587;36;22/08/08;46;207;101;;;;;;0;TPC-W
31588;36;22/08/09;32;351;115;;;;;;0;TPC-W
31589;36;22/08/05;104;123;134;;;;;;0;TPC-W
31589;36;22/08/05;67;385;96;;;;;;0;TPC-W
31590;36;22/08/06;76;113;189;;;;;;0;TPC-W
31591;36;22/08/07;91;253;86;;;;;;0;TPC-W
31592;22;19/07/08;64;106;132;;;;;;0;TPC-W
31592;22;19/07/08;97;173;25;;;;;;0;TPC-W
31592;22;19/07/08;27;292;112;;;;;;0;TPC-W
31593;22;19/07/09;10;194;113;;;;;;0;TPC-W
31593;22;19/07/09;91;136;72;;;;;;0;TPC-W
31594;22;22/11/07;74;341;145;;;;;;0;TPC-W
31595;22;22/11/06;93;173;135;;;;;;0;TPC-W
31596;22;22/11/05;8;193;103;;;;;;0;TPC-W
31597;5;14/02/06;75;264;169;;;;;;0;TPC-W
31598;5;14/02/07;29;290;160;;;;;;0;TPC-W
31599;22;19/07/06;10;190;192;;;;;;0;TPC-W
31600;22;19/07/07;55;110;113;;;;;;0;TPC-W
31601;1;04/02/10;72;308;169;;;;;;0;TPC-W
31601;1;04/02/10;2;156;28;;;;;;0;TPC-W
31602;22;19/07/05;39;223;73;;;;;;0;TPC-W
31603;24;27/08/09;27;393;42;;;;;;0;TPC-W
31604;2;04/05/07;64;396;18;;;;;;0;TPC-W
31605;11;19/11/05;65;101;144;;;;;;0;TPC-W
31605;11;19/11/05;86;352;189;;;;;;0;TPC-W
31605;11;19/11/05;69;182;200;;;;;;0;TPC-W
31606;2;04/05/09;10;251;182;;;;;;0;TPC-W
31607;2;04/05/08;52;381;136;;;;;;0;TPC-W
31607;2;04/05/08;97;171;117;;;;;;0;TPC-W
31607;2;04/05/08;18;190;50;;;;;;0;TPC-W
31608;14;31/05/05;2;352;58;;;;;;0;TPC-W
31609;36;25/02/10;95;192;134;;;;;;0;TPC-W
31610;6;04/09/08;65;276;127;;;;;;0;TPC-W
31611;32;11/09/09;75;279;56;;;;;;0;TPC-W
31612;21;24/08/06;76;288;179;;;;;;0;TPC-W
31613;4;25/12/09;58;379;83;;;;;;0;TPC-W
31614;21;24/08/05;54;164;152;;;;;;0;TPC-W
31614;21;24/08/05;93;270;166;;;;;;0;TPC-W
31615;27;17/08/10;65;279;191;;;;;;0;TPC-W
31615;27;17/08/10;49;234;189;;;;;;0;TPC-W
31616;4;25/12/05;53;343;117;;;;;;0;TPC-W
31616;4;25/12/05;58;351;47;;;;;;0;TPC-W
31617;4;25/12/06;87;264;153;;;;;;0;TPC-W
31618;4;25/12/07;13;278;101;;;;;;0;TPC-W
31619;16;02/01/07;101;194;151;;;;;;0;TPC-W
31620;11;02/04/05;64;336;20;;;;;;0;TPC-W
31620;11;02/04/05;21;120;198;;;;;;0;TPC-W
31620;11;02/04/05;97;363;147;;;;;;0;TPC-W
31621;10;08/08/05;49;362;100;;;;;;0;TPC-W
31622;11;02/04/07;30;153;175;;;;;;0;TPC-W
31623;10;08/08/08;12;388;151;;;;;;0;TPC-W
31623;10;08/08/08;46;123;140;;;;;;0;TPC-W
31623;10;08/08/08;25;221;63;;;;;;0;TPC-W
31624;11;02/04/08;66;309;174;;;;;;0;TPC-W
31624;11;02/04/08;91;157;60;;;;;;0;TPC-W
31624;11;02/04/08;78;312;186;;;;;;0;TPC-W
31625;6;01/01/10;50;277;26;;;;;;0;TPC-W
31625;6;01/01/10;28;276;153;;;;;;0;TPC-W
31626;29;27/11/06;52;301;31;;;;;;0;TPC-W
31627;26;19/06/08;54;264;144;;;;;;0;TPC-W
31628;14;14/10/05;20;191;192;;;;;;0;TPC-W
31629;14;14/10/08;46;202;176;;;;;;0;TPC-W
31630;14;14/10/09;88;121;29;;;;;;0;TPC-W
31630;14;14/10/09;8;363;23;;;;;;0;TPC-W
31631;2;16/04/07;73;137;164;;;;;;0;TPC-W
31632;2;16/04/06;52;231;140;;;;;;0;TPC-W
31633;2;16/04/05;31;226;137;;;;;;0;TPC-W
31634;36;09/04/09;52;282;63;;;;;;0;TPC-W
31634;36;09/04/09;71;363;137;;;;;;0;TPC-W
31635;36;09/04/07;103;209;24;;;;;;0;TPC-W
31635;36;09/04/07;31;269;192;;;;;;0;TPC-W
31635;36;09/04/07;52;307;27;;;;;;0;TPC-W
31636;36;09/04/06;99;287;142;;;;;;0;TPC-W
31636;36;09/04/06;103;160;28;;;;;;0;TPC-W
31637;36;09/04/05;100;278;131;;;;;;0;TPC-W
31638;8;27/01/05;21;172;163;;;;;;0;TPC-W
31639;21;04/07/10;60;379;132;;;;;;0;TPC-W
31640;19;13/03/10;90;322;131;;;;;;0;TPC-W
31641;2;16/04/08;80;251;31;;;;;;0;TPC-W
31642;33;31/05/05;15;274;58;;;;;;0;TPC-W
31642;33;31/05/05;50;212;12;;;;;;0;TPC-W
31643;33;31/05/06;73;190;189;;;;;;0;TPC-W
31643;33;31/05/06;100;235;36;;;;;;0;TPC-W
31644;24;28/02/06;93;384;116;;;;;;0;TPC-W
31645;33;31/05/08;29;240;168;;;;;;0;TPC-W
31645;33;31/05/08;23;323;125;;;;;;0;TPC-W
31646;33;31/05/09;17;173;139;;;;;;0;TPC-W
31646;33;31/05/09;50;291;107;;;;;;0;TPC-W
31647;31;17/03/10;50;236;154;;;;;;0;TPC-W
31647;31;17/03/10;99;206;60;;;;;;0;TPC-W
31648;39;03/10/10;56;228;160;;;;;;0;TPC-W
31648;39;03/10/10;99;288;195;;;;;;0;TPC-W
31649;10;05/10/06;18;252;194;;;;;;0;TPC-W
31650;10;05/10/07;66;272;45;;;;;;0;TPC-W
31651;6;26/08/06;88;271;174;;;;;;0;TPC-W
31652;6;26/08/07;22;271;55;;;;;;0;TPC-W
31652;6;26/08/07;20;364;123;;;;;;0;TPC-W
31653;18;07/03/08;9;173;17;;;;;;0;TPC-W
31653;18;07/03/08;20;315;39;;;;;;0;TPC-W
31653;18;07/03/08;86;393;170;;;;;;0;TPC-W
31654;18;07/03/09;33;114;110;;;;;;0;TPC-W
31654;18;07/03/09;104;101;42;;;;;;0;TPC-W
31655;19;26/02/05;43;231;16;;;;;;0;TPC-W
31656;18;07/03/07;102;272;52;;;;;;0;TPC-W
31656;18;07/03/07;105;258;147;;;;;;0;TPC-W
31656;18;07/03/07;39;339;127;;;;;;0;TPC-W
31657;6;26/08/08;41;388;109;;;;;;0;TPC-W
31657;6;26/08/08;55;379;189;;;;;;0;TPC-W
31658;19;26/02/06;62;231;149;;;;;;0;TPC-W
31659;10;05/10/08;41;390;123;;;;;;0;TPC-W
31659;10;05/10/08;72;382;123;;;;;;0;TPC-W
31660;10;05/10/09;95;271;113;;;;;;0;TPC-W
31661;35;13/08/10;36;127;79;;;;;;0;TPC-W
31661;35;13/08/10;53;298;38;;;;;;0;TPC-W
31662;27;28/05/10;100;377;75;;;;;;0;TPC-W
31662;27;28/05/10;83;251;82;;;;;;0;TPC-W
31662;27;28/05/10;101;246;45;;;;;;0;TPC-W
31663;18;21/01/07;105;359;10;;;;;;0;TPC-W
31663;18;21/01/07;30;113;35;;;;;;0;TPC-W
31663;18;21/01/07;27;345;97;;;;;;0;TPC-W
31664;6;30/01/10;17;334;110;;;;;;0;TPC-W
31664;6;30/01/10;25;141;85;;;;;;0;TPC-W
31664;6;30/01/10;90;378;90;;;;;;0;TPC-W
31665;18;21/01/08;73;159;131;;;;;;0;TPC-W
31666;31;02/10/05;28;239;20;;;;;;0;TPC-W
31667;36;29/03/06;75;325;78;;;;;;0;TPC-W
31668;5;09/06/05;100;195;138;;;;;;0;TPC-W
31668;5;09/06/05;29;156;104;;;;;;0;TPC-W
31668;5;09/06/05;99;105;29;;;;;;0;TPC-W
31668;5;09/06/05;42;277;40;;;;;;0;TPC-W
31669;28;02/10/06;100;187;98;;;;;;0;TPC-W
31670;28;02/10/07;94;260;98;;;;;;0;TPC-W
31670;28;02/10/07;92;325;11;;;;;;0;TPC-W
31670;28;02/10/07;44;101;99;;;;;;0;TPC-W
31671;22;13/11/09;100;343;164;;;;;;0;TPC-W
31672;22;13/11/08;3;127;43;;;;;;0;TPC-W
31673;22;13/11/06;83;225;186;;;;;;0;TPC-W
31673;22;13/11/06;55;209;42;;;;;;0;TPC-W
31674;22;13/11/05;40;357;156;;;;;;0;TPC-W
31675;40;26/03/10;1;211;143;;;;;;0;TPC-W
31676;37;08/09/07;89;150;49;;;;;;0;TPC-W
31677;16;12/04/05;40;204;195;;;;;;0;TPC-W
31678;31;02/10/08;1;215;80;;;;;;0;TPC-W
31679;16;12/04/07;61;117;88;;;;;;0;TPC-W
31679;16;12/04/07;14;240;178;;;;;;0;TPC-W
31679;16;12/04/07;49;339;79;;;;;;0;TPC-W
31680;9;06/12/10;90;296;155;;;;;;0;TPC-W
31681;13;19/05/06;96;252;133;;;;;;0;TPC-W
31682;31;02/10/09;56;257;132;;;;;;0;TPC-W
31682;31;02/10/09;16;376;35;;;;;;0;TPC-W
31683;32;04/06/10;79;277;60;;;;;;0;TPC-W
31684;16;12/04/08;12;345;152;;;;;;0;TPC-W
31685;31;14/03/08;6;221;200;;;;;;0;TPC-W
31685;31;14/03/08;1;176;132;;;;;;0;TPC-W
31686;1;11/02/08;72;315;161;;;;;;0;TPC-W
31686;1;11/02/08;3;219;191;;;;;;0;TPC-W
31686;1;11/02/08;56;318;158;;;;;;0;TPC-W
31687;16;10/08/10;57;181;128;;;;;;0;TPC-W
31687;16;10/08/10;5;373;76;;;;;;0;TPC-W
31687;16;10/08/10;14;309;55;;;;;;0;TPC-W
31688;3;16/08/10;62;163;15;;;;;;0;TPC-W
31689;12;27/01/06;15;151;182;;;;;;0;TPC-W
31690;26;15/04/10;12;364;187;;;;;;0;TPC-W
31690;26;15/04/10;40;390;102;;;;;;0;TPC-W
31691;12;27/01/09;105;385;123;;;;;;0;TPC-W
31691;12;27/01/09;68;299;65;;;;;;0;TPC-W
31692;29;27/11/09;90;199;149;;;;;;0;TPC-W
31692;29;27/11/09;39;247;191;;;;;;0;TPC-W
31692;29;27/11/09;21;312;13;;;;;;0;TPC-W
31693;16;19/03/10;39;186;119;;;;;;0;TPC-W
31693;16;19/03/10;27;203;124;;;;;;0;TPC-W
31694;20;04/07/08;73;288;58;;;;;;0;TPC-W
31694;20;04/07/08;63;256;94;;;;;;0;TPC-W
31694;20;04/07/08;103;215;156;;;;;;0;TPC-W
31695;20;26/08/07;32;334;185;;;;;;0;TPC-W
31696;20;26/08/05;71;302;162;;;;;;0;TPC-W
31696;20;26/08/05;104;234;74;;;;;;0;TPC-W
31697;20;26/08/08;14;320;135;;;;;;0;TPC-W
31697;20;26/08/08;36;300;125;;;;;;0;TPC-W
31698;20;04/07/05;36;291;88;;;;;;0;TPC-W
31698;20;04/07/05;31;355;13;;;;;;0;TPC-W
31699;35;27/01/10;81;242;91;;;;;;0;TPC-W
31700;7;20/12/08;86;261;64;;;;;;0;TPC-W
31701;14;12/04/08;45;399;37;;;;;;0;TPC-W
31701;14;12/04/08;12;399;87;;;;;;0;TPC-W
31702;37;05/10/08;21;105;38;;;;;;0;TPC-W
31703;37;05/10/07;54;138;59;;;;;;0;TPC-W
31703;37;05/10/07;81;212;173;;;;;;0;TPC-W
31703;37;05/10/07;33;178;11;;;;;;0;TPC-W
31704;37;05/10/06;30;268;174;;;;;;0;TPC-W
31704;37;05/10/06;88;239;50;;;;;;0;TPC-W
31704;37;05/10/06;90;337;87;;;;;;0;TPC-W
31704;37;05/10/06;67;394;76;;;;;;0;TPC-W
31705;37;05/10/05;96;217;109;;;;;;0;TPC-W
31705;37;05/10/05;90;309;166;;;;;;0;TPC-W
31705;37;05/10/05;6;397;120;;;;;;0;TPC-W
31706;1;22/01/10;4;142;118;;;;;;0;TPC-W
31707;38;10/07/09;53;128;85;;;;;;0;TPC-W
31708;36;23/02/10;6;325;197;;;;;;0;TPC-W
31709;12;26/12/08;44;324;137;;;;;;0;TPC-W
31709;12;26/12/08;38;135;161;;;;;;0;TPC-W
31710;12;07/02/10;28;121;21;;;;;;0;TPC-W
31711;2;17/06/05;39;182;16;;;;;;0;TPC-W
31711;2;17/06/05;87;117;164;;;;;;0;TPC-W
31712;2;17/06/06;77;148;88;;;;;;0;TPC-W
31712;2;17/06/06;92;273;157;;;;;;0;TPC-W
31712;2;17/06/06;34;291;177;;;;;;0;TPC-W
31713;2;17/06/07;82;196;189;;;;;;0;TPC-W
31713;2;17/06/07;7;215;198;;;;;;0;TPC-W
31714;2;17/06/08;97;181;132;;;;;;0;TPC-W
31715;21;10/01/10;5;152;146;;;;;;0;TPC-W
31716;20;13/08/10;22;366;184;;;;;;0;TPC-W
31717;15;26/09/05;64;117;168;;;;;;0;TPC-W
31717;15;26/09/05;92;368;181;;;;;;0;TPC-W
31718;12;22/09/09;83;321;79;;;;;;0;TPC-W
31719;12;22/09/08;29;180;148;;;;;;0;TPC-W
31720;12;22/09/05;58;297;126;;;;;;0;TPC-W
31721;12;22/09/07;67;350;94;;;;;;0;TPC-W
31722;12;22/09/06;49;308;111;;;;;;0;TPC-W
31722;12;22/09/06;88;228;138;;;;;;0;TPC-W
31722;12;22/09/06;47;266;188;;;;;;0;TPC-W
31723;20;27/07/06;27;317;115;;;;;;0;TPC-W
31724;1;08/09/06;66;251;47;;;;;;0;TPC-W
31724;1;08/09/06;47;249;92;;;;;;0;TPC-W
31724;1;08/09/06;27;358;144;;;;;;0;TPC-W
31724;1;08/09/06;49;395;42;;;;;;0;TPC-W
31725;1;08/09/07;70;398;32;;;;;;0;TPC-W
31726;1;08/09/08;15;108;182;;;;;;0;TPC-W
31727;1;08/09/09;23;236;129;;;;;;0;TPC-W
31727;1;08/09/09;58;246;147;;;;;;0;TPC-W
31727;1;08/09/09;78;135;77;;;;;;0;TPC-W
31728;40;22/06/10;41;360;113;;;;;;0;TPC-W
31728;40;22/06/10;18;160;46;;;;;;0;TPC-W
31728;40;22/06/10;40;250;113;;;;;;0;TPC-W
31729;10;26/12/09;22;355;60;;;;;;0;TPC-W
31730;1;31/01/10;86;144;15;;;;;;0;TPC-W
31731;10;26/12/06;29;380;55;;;;;;0;TPC-W
31732;10;26/12/05;16;315;155;;;;;;0;TPC-W
31732;10;26/12/05;85;243;185;;;;;;0;TPC-W
31733;20;27/07/09;85;307;162;;;;;;0;TPC-W
31733;20;27/07/09;52;276;15;;;;;;0;TPC-W
31733;20;27/07/09;45;139;19;;;;;;0;TPC-W
31734;6;13/12/07;25;394;102;;;;;;0;TPC-W
31735;6;13/12/06;104;285;54;;;;;;0;TPC-W
31736;15;20/09/06;47;288;186;;;;;;0;TPC-W
31737;30;03/09/07;49;297;34;;;;;;0;TPC-W
31738;15;20/09/05;22;141;28;;;;;;0;TPC-W
31738;15;20/09/05;35;155;73;;;;;;0;TPC-W
31738;15;20/09/05;42;388;179;;;;;;0;TPC-W
31739;15;20/09/08;99;367;37;;;;;;0;TPC-W
31740;1;02/09/06;17;279;56;;;;;;0;TPC-W
31741;22;07/03/07;34;203;141;;;;;;0;TPC-W
31742;14;30/04/10;78;189;21;;;;;;0;TPC-W
31743;22;07/03/06;72;266;31;;;;;;0;TPC-W
31743;22;07/03/06;16;336;127;;;;;;0;TPC-W
31744;10;25/01/08;46;151;55;;;;;;0;TPC-W
31744;10;25/01/08;63;151;55;;;;;;0;TPC-W
31745;4;24/07/07;58;204;18;;;;;;0;TPC-W
31746;35;21/06/09;36;147;56;;;;;;0;TPC-W
31747;35;21/06/06;87;193;189;;;;;;0;TPC-W
31747;35;21/06/06;98;347;24;;;;;;0;TPC-W
31748;35;21/06/07;59;151;74;;;;;;0;TPC-W
31749;5;14/09/10;31;107;47;;;;;;0;TPC-W
31750;6;25/05/08;52;317;57;;;;;;0;TPC-W
31750;6;25/05/08;82;356;15;;;;;;0;TPC-W
31751;6;25/05/09;65;184;129;;;;;;0;TPC-W
31752;18;15/10/10;98;199;69;;;;;;0;TPC-W
31753;40;06/10/06;63;246;132;;;;;;0;TPC-W
31754;17;13/12/09;49;272;147;;;;;;0;TPC-W
31755;40;06/10/09;42;128;58;;;;;;0;TPC-W
31755;40;06/10/09;58;280;140;;;;;;0;TPC-W
31756;1;13/07/05;2;317;184;;;;;;0;TPC-W
31756;1;13/07/05;102;185;86;;;;;;0;TPC-W
31756;1;13/07/05;19;203;42;;;;;;0;TPC-W
31757;6;25/05/06;67;176;179;;;;;;0;TPC-W
31758;6;25/05/07;7;133;44;;;;;;0;TPC-W
31758;6;25/05/07;95;212;52;;;;;;0;TPC-W
31759;33;14/06/08;54;381;177;;;;;;0;TPC-W
31760;15;29/09/06;25;265;177;;;;;;0;TPC-W
31760;15;29/09/06;86;309;152;;;;;;0;TPC-W
31761;35;18/04/05;79;175;68;;;;;;0;TPC-W
31761;35;18/04/05;33;345;39;;;;;;0;TPC-W
31762;25;10/02/09;53;227;67;;;;;;0;TPC-W
31762;25;10/02/09;21;342;93;;;;;;0;TPC-W
31762;25;10/02/09;68;386;168;;;;;;0;TPC-W
31763;25;10/02/08;92;363;91;;;;;;0;TPC-W
31763;25;10/02/08;41;319;180;;;;;;0;TPC-W
31763;25;10/02/08;98;309;150;;;;;;0;TPC-W
31764;34;12/02/07;40;346;72;;;;;;0;TPC-W
31765;34;12/02/06;104;324;12;;;;;;0;TPC-W
31766;34;12/02/05;80;127;92;;;;;;0;TPC-W
31766;34;12/02/05;96;333;184;;;;;;0;TPC-W
31766;34;12/02/05;98;305;133;;;;;;0;TPC-W
31766;34;12/02/05;39;398;123;;;;;;0;TPC-W
31766;34;12/02/05;7;386;136;;;;;;0;TPC-W
31767;29;06/01/08;51;274;64;;;;;;0;TPC-W
31768;31;15/05/05;92;247;124;;;;;;0;TPC-W
31768;31;15/05/05;18;134;110;;;;;;0;TPC-W
31769;12;26/04/10;13;166;161;;;;;;0;TPC-W
31770;20;17/12/08;63;134;27;;;;;;0;TPC-W
31770;20;17/12/08;27;140;33;;;;;;0;TPC-W
31771;24;24/02/06;75;155;48;;;;;;0;TPC-W
31772;24;24/02/05;97;298;183;;;;;;0;TPC-W
31773;13;19/11/08;42;235;79;;;;;;0;TPC-W
31774;20;17/12/05;14;365;194;;;;;;0;TPC-W
31775;24;24/02/09;21;372;131;;;;;;0;TPC-W
31776;24;24/02/08;28;163;153;;;;;;0;TPC-W
31776;24;24/02/08;14;210;41;;;;;;0;TPC-W
31777;23;23/09/10;99;334;194;;;;;;0;TPC-W
31778;10;25/01/06;89;224;103;;;;;;0;TPC-W
31779;6;06/01/05;69;224;77;;;;;;0;TPC-W
31779;6;06/01/05;9;214;29;;;;;;0;TPC-W
31780;6;06/01/07;68;158;58;;;;;;0;TPC-W
31781;6;06/01/06;98;284;134;;;;;;0;TPC-W
31781;6;06/01/06;43;136;188;;;;;;0;TPC-W
31782;35;04/04/10;60;400;59;;;;;;0;TPC-W
31782;35;04/04/10;48;400;47;;;;;;0;TPC-W
31782;35;04/04/10;17;274;103;;;;;;0;TPC-W
31783;11;12/01/06;20;339;115;;;;;;0;TPC-W
31784;19;21/11/08;58;302;130;;;;;;0;TPC-W
31785;30;10/10/07;62;370;50;;;;;;0;TPC-W
31786;36;25/01/08;64;282;141;;;;;;0;TPC-W
31787;36;25/01/09;13;162;61;;;;;;0;TPC-W
31788;11;12/01/08;85;282;151;;;;;;0;TPC-W
31789;14;06/05/10;2;351;130;;;;;;0;TPC-W
31789;14;06/05/10;86;360;37;;;;;;0;TPC-W
31790;3;23/03/05;21;269;32;;;;;;0;TPC-W
31791;36;25/01/06;85;190;128;;;;;;0;TPC-W
31791;36;25/01/06;57;185;110;;;;;;0;TPC-W
31791;36;25/01/06;45;135;99;;;;;;0;TPC-W
31791;36;25/01/06;41;394;22;;;;;;0;TPC-W
31791;36;25/01/06;16;251;75;;;;;;0;TPC-W
31791;36;25/01/06;75;117;101;;;;;;0;TPC-W
31792;21;27/07/07;2;217;72;;;;;;0;TPC-W
31793;28;15/10/10;12;348;38;;;;;;0;TPC-W
31794;3;09/11/10;88;376;98;;;;;;0;TPC-W
31795;36;30/07/08;84;101;59;;;;;;0;TPC-W
31796;31;16/06/10;68;277;151;;;;;;0;TPC-W
31796;31;16/06/10;37;358;166;;;;;;0;TPC-W
31797;25;09/09/08;99;309;180;;;;;;0;TPC-W
31798;25;09/09/06;8;271;149;;;;;;0;TPC-W
31799;25;09/09/07;98;122;150;;;;;;0;TPC-W
31799;25;09/09/07;81;186;59;;;;;;0;TPC-W
31799;25;09/09/07;75;275;99;;;;;;0;TPC-W
31800;25;09/09/05;80;282;191;;;;;;0;TPC-W
31801;36;30/07/05;8;247;21;;;;;;0;TPC-W
31801;36;30/07/05;65;300;98;;;;;;0;TPC-W
31802;36;30/07/07;38;389;39;;;;;;0;TPC-W
31803;6;29/09/10;93;120;36;;;;;;0;TPC-W
31803;6;29/09/10;60;126;86;;;;;;0;TPC-W
31804;9;03/02/10;98;221;43;;;;;;0;TPC-W
31805;27;31/05/09;95;110;179;;;;;;0;TPC-W
31806;27;31/05/08;51;141;188;;;;;;0;TPC-W
31806;27;31/05/08;44;356;128;;;;;;0;TPC-W
31806;27;31/05/08;66;319;137;;;;;;0;TPC-W
31807;27;31/05/05;94;163;98;;;;;;0;TPC-W
31807;27;31/05/05;18;320;130;;;;;;0;TPC-W
31808;27;31/05/06;102;273;171;;;;;;0;TPC-W
31808;27;31/05/06;94;352;75;;;;;;0;TPC-W
31808;27;31/05/06;66;128;143;;;;;;0;TPC-W
31809;34;26/10/10;49;264;163;;;;;;0;TPC-W
31810;18;27/06/08;73;219;152;;;;;;0;TPC-W
31811;12;08/02/05;48;101;146;;;;;;0;TPC-W
31811;12;08/02/05;82;315;30;;;;;;0;TPC-W
31812;12;08/02/06;64;183;151;;;;;;0;TPC-W
31812;12;08/02/06;61;161;19;;;;;;0;TPC-W
31813;12;08/02/08;48;129;40;;;;;;0;TPC-W
31814;12;08/02/09;25;228;69;;;;;;0;TPC-W
31814;12;08/02/09;44;389;88;;;;;;0;TPC-W
31814;12;08/02/09;9;331;87;;;;;;0;TPC-W
31815;1;15/02/06;24;379;68;;;;;;0;TPC-W
31815;1;15/02/06;20;205;19;;;;;;0;TPC-W
31815;1;15/02/06;95;160;160;;;;;;0;TPC-W
31816;21;26/01/06;64;147;33;;;;;;0;TPC-W
31816;21;26/01/06;16;103;97;;;;;;0;TPC-W
31817;7;16/01/09;85;358;57;;;;;;0;TPC-W
31818;32;04/01/07;80;329;89;;;;;;0;TPC-W
31819;32;04/01/09;11;276;139;;;;;;0;TPC-W
31820;32;04/01/08;28;355;114;;;;;;0;TPC-W
31821;12;13/06/07;87;396;171;;;;;;0;TPC-W
